ds,payment_status,payment_type,company_size,subscription_length,previous_subscription_length,license_count,billings_per_license,billings,last_updated,data_type
2025-11,Refunded,Renewal,Mid (50-249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Mid (50-249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Mid (50-249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Mid (50-249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Mid (50-249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Renewal,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-month,2-year,0.0,23.893333333333334,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-year,1-month,20.1121309682066,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-year,1-year,20.1121309682066,34.78333333333333,1575.005043636984,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-year,2-year,20.1121309682066,16.48,746.2218433867992,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),1-year,3-year,20.1121309682066,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),2-year,1-month,6.81682961804254,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),2-year,1-year,6.81682961804254,9.31,142.88438898118767,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),2-year,2-year,6.81682961804254,67.96666666666665,1043.1123134000773,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),2-year,3-year,6.81682961804254,22.276666666666667,341.8891412679116,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),3-year,1-month,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),3-year,1-year,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),3-year,2-year,0.3653744491426634,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Micro (<10),3-year,3-year,0.3653744491426634,89.45666666666666,73.58741493974009,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-month,1-month,0.0,2.13,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-year,1-month,72.74411148757464,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-year,1-year,72.74411148757464,31.59,5173.686765332735,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-year,2-year,72.74411148757464,44.35,7263.469706948617,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),1-year,3-year,72.74411148757464,15.69,2569.6468929430393,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),2-year,1-month,22.195870122192577,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),2-year,1-year,22.195870122192577,64.98333333333333,3247.3329665185647,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),2-year,2-year,22.195870122192577,57.666666666666664,2881.706094935684,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),2-year,3-year,22.195870122192577,116.82666666666668,5838.036717647738,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),3-year,1-month,5.088033385914988,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),3-year,1-year,5.088033385914988,6.333333333333333,72.54958964531035,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),3-year,2-year,5.088033385914988,35.81333333333333,410.24883744695495,2025-03-31,forecast
2025-11,Completed,Upsell,Small (10-49),3-year,3-year,5.088033385914988,111.65666666666668,1279.0492654468217,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-year,1-month,22.50359754206883,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-year,1-year,22.50359754206883,27.22,1379.0903985591383,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-year,2-year,22.50359754206883,13.333333333333334,675.5279934161836,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),1-year,3-year,22.50359754206883,7.38,373.9047443558576,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),2-year,1-month,7.76384283730642,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),2-year,1-year,7.76384283730642,19.993333333333332,349.4737851731407,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),2-year,2-year,7.76384283730642,56.11666666666667,980.8921596181768,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),2-year,3-year,7.76384283730642,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),3-year,1-month,16.271381470025776,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),3-year,1-year,16.271381470025776,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),3-year,2-year,16.271381470025776,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Mid (50-249),3-year,3-year,16.271381470025776,106.18666666666668,3889.977386083068,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-year,1-month,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-year,1-year,1.8577394468585051,1.03,4.307990028376956,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-year,2-year,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),1-year,3-year,1.8577394468585051,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Completed,Upsell,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-year,1-month,10.374198866698984,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-year,1-year,10.374198866698984,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-year,2-year,10.374198866698984,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),1-year,3-year,10.374198866698984,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),2-year,1-month,,0.0,,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),2-year,1-year,,0.0,,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),2-year,2-year,,0.0,,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),2-year,3-year,,0.0,,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Micro (<10),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),2-year,1-month,2.167077783601645,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),2-year,1-year,2.167077783601645,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),2-year,2-year,2.167077783601645,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),2-year,3-year,2.167077783601645,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Mid (50-249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),2-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),3-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-11,Refunded,Upsell,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,New,Micro (<10),1-month,none,3.2182673581930533e-06,0.0,0.0,2025-03-31,forecast
2025-12,Completed,New,Micro (<10),1-year,none,1138.7503059128703,50.20666666666667,59316.83916398963,2025-03-31,forecast
2025-12,Completed,New,Micro (<10),2-year,none,440.990400960185,88.16000000000001,40335.62801422429,2025-03-31,forecast
2025-12,Completed,New,Micro (<10),3-year,none,23.67181400341195,57.52333333333333,1412.7447093050434,2025-03-31,forecast
2025-12,Completed,New,Small (10-49),1-month,none,2.6610803936152825e-18,0.0,0.0,2025-03-31,forecast
2025-12,Completed,New,Small (10-49),1-year,none,1034.678569219905,41.36666666666667,44406.24861056579,2025-03-31,forecast
2025-12,Completed,New,Small (10-49),2-year,none,462.11957536030417,84.89999999999999,40705.22514614319,2025-03-31,forecast
2025-12,Completed,New,Small (10-49),3-year,none,250.37070100949649,115.24666666666668,29936.4282994289,2025-03-31,forecast
2025-12,Completed,New,Mid (50-249),1-month,none,7.181950866934314,0.0,0.0,2025-03-31,forecast
2025-12,Completed,New,Mid (50-249),1-year,none,464.2001167111905,48.38666666666666,23303.38742570459,2025-03-31,forecast
2025-12,Completed,New,Mid (50-249),2-year,none,130.87187036117626,96.58,13113.590435962997,2025-03-31,forecast
2025-12,Completed,New,Mid (50-249),3-year,none,321.73166573792184,98.49666666666668,32877.85276016074,2025-03-31,forecast
2025-12,Completed,New,Large (>249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,New,Large (>249),1-year,none,167.8174748743004,15.48,2695.2325552187017,2025-03-31,forecast
2025-12,Completed,New,Large (>249),2-year,none,109.75557891165884,17.28,1967.69801872822,2025-03-31,forecast
2025-12,Completed,New,Large (>249),3-year,none,229.52058405890915,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Micro (<10),1-month,none,0.330901902356374,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Micro (<10),1-year,none,27.73825550847038,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Micro (<10),2-year,none,18.3817619383842,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Micro (<10),3-year,none,0.552748862387866,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Small (10-49),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Small (10-49),1-year,none,33.13752227325606,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Small (10-49),2-year,none,31.506234292417883,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Small (10-49),3-year,none,0.1882673889702301,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Mid (50-249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Mid (50-249),1-year,none,4.654267321055147,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Mid (50-249),2-year,none,8.026047773504889,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Mid (50-249),3-year,none,2.549351413993856,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Large (>249),1-month,none,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Large (>249),1-year,none,4.1447646997819945,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Large (>249),2-year,none,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,New,Large (>249),3-year,none,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-month,1-month,1.2045591466229726,6.39,10.717487915292516,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-month,1-year,0.0,7.286666666666666,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-month,2-year,0.2070620818184126,2.13,0.6141072070020301,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-year,1-month,5.199708487822034,15.96,115.55158261115668,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-year,1-year,708.4713522730268,50.54666666666666,49863.048824542835,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-year,2-year,0.1202508992699753,52.5,8.790460987534466,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),1-year,3-year,9.879446126861865,21.706666666666667,298.5999626840683,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),2-year,1-month,57.4788137075722,53.10999999999999,4250.579195963153,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),2-year,1-year,13.609553345076984,100.28333333333336,1900.363358023864,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),2-year,2-year,53.77867415070504,86.09333333333335,6446.791559402815,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),2-year,3-year,2.354141314214072,12.923333333333334,42.361476602131866,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),3-year,1-year,10.5,116.87666666666668,1708.760242,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),3-year,2-year,10.5,124.49,1820.0686980000005,2025-03-31,forecast
2025-12,Completed,Renewal,Micro (<10),3-year,3-year,0.0,39.02333333333333,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-month,1-month,0.040939805223679,3.99,0.2274482933258683,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-month,1-year,0.0306035529427239,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-year,1-month,35.6193737136878,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-year,1-year,1191.1307806774057,46.71666666666667,77481.01647899434,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-year,2-year,77.62420862347594,45.17666666666667,4882.872494758517,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),2-year,1-month,20.59792887679069,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),2-year,1-year,101.16978859412878,91.98666666666668,12958.05260389026,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),2-year,2-year,56.537598165819475,85.63666666666666,6741.57117255754,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),3-year,1-year,0.0,123.14333333333332,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),3-year,2-year,0.0,45.46666666666667,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Small (10-49),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-month,1-month,0.0188497673200384,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-month,1-year,0.0283786327909248,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-year,1-month,214.15714887252392,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-year,1-year,613.7115464549112,52.06333333333333,44489.7821360532,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-year,2-year,165.36528306895758,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),2-year,1-year,3.6285663449802184,61.46,310.5214737620031,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),2-year,2-year,3.371433655019782,37.166666666666664,174.4746135564414,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),3-year,1-year,0.0,43.55,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),3-year,2-year,0.0,44.26,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Mid (50-249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-year,1-year,133.54037267080744,4.2,780.9547826086956,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),1-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),2-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),2-year,1-year,0.0,17.52,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),2-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),2-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),3-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),3-year,1-year,0.0,40.406666666666666,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),3-year,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Completed,Renewal,Large (>249),3-year,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-month,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-month,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-month,2-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-month,3-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-year,1-month,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-year,1-year,0.0,0.0,0.0,2025-03-31,forecast
2025-12,Refunded,Renewal,Micro (<10),1-year,2-year,37.81166600745259,0.0,0.0,2025-03-31,forecast
